1560394313198532531,-2.96,0.02
1560394313298694510,-2.96,0.02
1560394313398861665,-2.96,0.09
1560394313499005329,-2.96,0
1560394313599130433,-2.96,-0.02
1560394313699378141,-2.96,0
1560394313799536077,-2.96,0.02
1560394313899794626,-2.96,-0.03
1560394313999961608,-2.96,0
1560394314100148967,-2.96,0.03
1560394314200339003,-2.96,-0.02
1560394314300472043,-2.96,-0.05
1560394314400608273,-2.96,0
1560394314500767113,-2.96,0
1560394314600945469,-2.96,-0.02
1560394314701111387,-2.96,0.05
1560394314801327249,-2.96,-0.02
1560394314901470919,-2.96,0
1560394315001740607,-2.96,0.02
1560394315102069509,-2.96,0.04
1560394315202540371,-2.96,-0.01
1560394315303055501,-2.96,-0.01
1560394315403293605,-2.96,-0.02
1560394315503693340,-2.96,0.01
1560394315603986074,-2.96,-0.04
1560394315704174457,-2.96,0.04
1560394315804349776,-2.96,-0.01
1560394315904814304,-2.96,0
1560394316005085482,-2.96,0.01
1560394316105433994,-2.96,-0.02
1560394316205724075,-2.96,0.01
1560394316305880849,-2.96,-0.01
1560394316406031198,-2.96,0.02
1560394316506190923,-2.96,0.07
1560394316606386210,-2.96,-0.05
1560394316706588960,-2.96,-0.03
1560394316806762965,-2.96,-0.03
1560394316906918838,-2.96,0.04
1560394317007071755,-2.96,-0.04
1560394317107235664,-2.96,-0.02
1560394317207391740,-2.96,0.04
1560394317307585121,-2.96,0.02
1560394317407742868,-2.96,0.03
1560394317507920889,-2.96,0.01
1560394317608101954,-2.96,-0.02
1560394317708255979,-2.96,-0.01
1560394317808443713,-2.96,-0.02
1560394317908622919,-2.96,-0.01
1560394318008782770,-2.96,0.02
1560394318108923788,-2.96,-0.06
1560394318209111916,-2.96,0.02
1560394318309322561,-2.96,-0.03
1560394318409543647,-2.96,0
1560394318509680097,-2.96,0.04
1560394318609774791,-2.96,0.01
1560394318709939000,-2.96,0
1560394318810154418,-2.96,0.01
1560394318910329915,-2.96,-0.02
1560394319010487373,-2.96,0.01
1560394319110647533,-2.96,0.02
1560394319210816857,-2.96,-0.04
1560394319310936660,-2.96,0.04
1560394319411093177,-2.96,-0.01
1560394319511279851,-2.96,0.01
1560394319611492388,-2.96,0.04
1560394319711624585,-2.96,0
1560394319811809373,-2.96,-0.02
1560394319912025152,-2.96,0
1560394320012219631,-2.96,0.05
1560394320112376197,-2.96,0
1560394320212548139,-2.96,-0.03
1560394320312697998,-2.96,-0.02
1560394320412865929,-2.96,-0.03
1560394320513027576,-2.96,-0.07
1560394320613191097,-2.96,0.05
1560394320713411415,-2.96,0.03
1560394320813624258,-2.96,-0.01
1560394320913829606,-2.96,0.03
1560394321014018382,-2.96,0.03
1560394321114228638,-2.96,0
1560394321214405907,-2.96,-0.01
1560394321314568435,-2.96,0
1560394321414871036,-2.96,0.02
1560394321515084014,-2.96,-0.03
1560394321615249959,-2.96,0.05
1560394321715430136,-2.96,0.02
1560394321815564304,-2.96,-0.04
1560394321915714041,-2.96,0.04
1560394322015884761,-2.96,0
1560394322116137854,-2.96,-0.02
1560394322216560743,-2.96,-0.01
1560394322317003694,-2.96,-0.03
1560394322417159684,-2.96,-0.04
1560394322517314418,-2.96,-0.01
1560394322617548650,-2.96,0.01
1560394322717748343,-2.96,0.03
1560394322817923612,-2.96,0.02
1560394322918267079,-2.96,0.05
1560394323018485741,-2.96,-0.07
1560394323118715437,-2.96,0.01
1560394323219107696,-2.96,0.01
1560394323319526678,-2.96,0.01
1560394323419787474,-2.96,0.02
1560394323520024042,-2.96,-0.03
1560394323620202260,-2.96,0.02
1560394323720376902,-2.96,-0.03
1560394323820533915,-2.96,-0.02
1560394323920651847,-2.96,0.05
1560394324020871141,-2.96,-0.02
1560394324121113724,-2.96,0.02
1560394324221322861,-2.96,0.03
1560394324321465943,-2.96,0
1560394324421669796,-2.96,-0.02
1560394324521841904,-2.96,0.01
1560394324621997568,-2.96,-0.05
1560394324722150374,-2.96,0.01
1560394324822288374,-2.96,-0.04
1560394324922469864,-2.96,0
1560394325022667180,-2.96,0.03
1560394325122848407,-2.96,-0.02
1560394325223031038,-2.96,0.03
1560394325323199958,-2.96,0.01
1560394325423367769,-2.96,-0.03
1560394325523527908,-2.96,-0.04
1560394325623665989,-2.96,0.03
1560394325723806673,-2.96,-0.04
1560394325823941724,-2.96,0.05
1560394325924194036,-2.96,-0.04
1560394326024395590,-2.96,0.03
1560394326124512804,-2.96,0.03
1560394326224629753,-2.96,-0.07
1560394326324754012,-2.96,0
1560394326424907763,-2.96,0.04
1560394326525155337,-2.96,-0.04
1560394326625330593,-2.96,0.04
1560394326725478384,-2.96,-0.03
1560394326825619264,-2.96,0.04
1560394326925807573,-2.96,-0.03
1560394327025982781,-2.96,0.06
1560394327126184509,-2.96,-0.05
1560394327226401668,-2.96,0
1560394327326606434,-2.96,0.02
1560394327426745037,-2.96,0.01
1560394327526981667,-2.96,0.02
1560394327627124912,-2.96,0.01
1560394327727272584,-2.96,0.04
1560394327827421331,-2.96,-0.03
1560394327927672559,-2.96,0.05
1560394328027875265,-2.96,-0.05
1560394328128138638,-2.96,-0.01
1560394328228332269,-2.96,-0.06
1560394328328550699,-2.96,-0.02
1560394328428722806,-2.96,0.02
1560394328528851717,-2.96,-0.01
1560394328629033714,-2.96,0.03
1560394328729188866,-2.96,0.03
1560394328829351359,-2.96,-0.06
1560394328929481873,-2.96,0
1560394329029633330,-2.96,-0.01
1560394329129920061,-2.96,0.05
1560394329230101169,-2.96,-0.02
1560394329330290585,-2.96,-0.01
1560394329430486162,-2.96,0.04
1560394329530688302,-2.96,0
1560394329630907950,-2.96,0.03
1560394329731104710,-2.96,-0.04
1560394329831341109,-2.96,-0.04
1560394329931541833,-2.96,-0.02
1560394330031741878,-2.96,0.04
1560394330131960529,-2.96,0.01
1560394330232132164,-2.96,0.02
1560394330332435344,-2.96,-0.03
1560394330432805757,-2.96,-0.04
1560394330533061378,-2.96,0.02
1560394330633438893,-2.96,0.06
1560394330733638293,-2.96,0.01
1560394330834017545,-2.96,-0.01
1560394330934265301,-2.96,0
