accel,1560393546361.972168,0.287965,-9.74509,2.18797
gyro,1560393545589.662842,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393546365.114502,0.307916,-9.76549,2.19761
gyro,1560393545593.817627,-7.42782e-06,4.27196e-06,-0.00174843
accel,1560393546368.611084,0.267969,-9.76468,2.16846
gyro,1560393545598.505859,-7.42782e-06,4.27196e-06,0.00174223
accel,1560393546372.841797,0.328001,-9.70574,2.16768
gyro,1560393545604.995117,-7.42782e-06,0.0017496,0.00174223
accel,1560393546378.629883,0.307897,-9.78547,2.18773
gyro,1560393545610.989990,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393546382.754395,0.327926,-9.74584,2.19735
gyro,1560393545616.250488,-7.42782e-06,-0.00348639,-3.09813e-06
accel,1560393546385.815674,0.307975,-9.72545,2.18771
gyro,1560393545620.431641,-7.42782e-06,0.00349493,0.00174223
accel,1560393546390.013916,0.307964,-9.7454,2.16794
gyro,1560393547766.210205,-0.00349809,0.00349493,-0.00174843
accel,1560393546393.903809,0.328001,-9.70574,2.16768
gyro,1560393547771.160400,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393546397.479492,0.327922,-9.76577,2.16769
gyro,1560393547775.905762,-7.42782e-06,0.00349493,-3.09813e-06
accel,1560393546401.548584,0.287912,-9.78511,2.18798
gyro,1560393547780.973877,0.0017379,0.0017496,-3.09813e-06
accel,1560393546405.320312,0.288032,-9.70502,2.16819
gyro,1560393547785.847412,-0.00175276,4.27196e-06,-0.00349376
accel,1560393546408.605713,0.307942,-9.74548,2.1976
gyro,1560393547790.398438,-0.00349809,0.0017496,-3.09813e-06
accel,1560393546412.067383,0.307964,-9.7454,2.16794
gyro,1560393547795.065186,-7.42782e-06,4.27196e-06,-0.00174843
accel,1560393546416.223877,0.307993,-9.74529,2.1284
gyro,1560393547800.192139,-0.00175276,4.27196e-06,-0.00349376
accel,1560393546420.215576,0.307923,-9.76546,2.18772
gyro,1560393547805.211426,-7.42782e-06,-0.00174106,-3.09813e-06
accel,1560393546424.325195,0.327963,-9.7457,2.14792
gyro,1560393547810.306885,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393546428.360107,0.307952,-9.76535,2.14818
gyro,1560393547815.359131,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393546432.740967,0.287953,-9.76505,2.16821
gyro,1560393547820.632080,-0.00524342,0.0017496,-3.09813e-06
accel,1560393546436.896973,0.28802,-9.72497,2.14842
gyro,1560393547825.759766,-7.42782e-06,4.27196e-06,0.00174223
accel,1560393546440.474854,0.327926,-9.74584,2.19735
gyro,1560393547830.502197,0.0017379,-0.00174106,0.00348756
accel,1560393546444.671875,0.327874,-9.78586,2.19736
gyro,1560393547835.656982,-0.00175276,0.00349493,-3.09813e-06
accel,1560393546449.599609,0.327922,-9.76577,2.16769
gyro,1560393547841.299805,-0.00175276,0.0017496,-3.09813e-06
accel,1560393546453.676270,0.287917,-9.76519,2.21764
gyro,1560393547846.375977,-0.00175276,4.27196e-06,-0.00174843
accel,1560393546457.280518,0.287965,-9.74509,2.18797
gyro,1560393547851.057617,-0.00175276,-0.00174106,-3.09813e-06
accel,1560393546460.888184,0.337919,-9.74603,2.19722
gyro,1560393547855.838379,-7.42782e-06,4.27196e-06,0.00174223
accel,1560393546464.408691,0.307875,-9.78555,2.21739
gyro,1560393547860.542236,-0.00175276,4.27196e-06,-3.09813e-06
accel,1560393546467.884033,0.288005,-9.72503,2.1682
gyro,1560393547865.565186,-0.00175276,4.27196e-06,-3.09813e-06
accel,1560393546471.650146,0.287983,-9.72512,2.19785
gyro,1560393547870.117920,0.0017379,0.0017496,0.00174223
accel,1560393546476.768799,0.307916,-9.76549,2.19761
gyro,1560393547875.867188,-0.00175276,0.0017496,-3.09813e-06
accel,1560393546480.188232,0.327989,-9.72569,2.14791
gyro,1560393547880.529297,-7.42782e-06,0.0017496,0.00174223
accel,1560393546485.586670,0.287953,-9.76505,2.16821
gyro,1560393547886.591553,-7.42782e-06,-0.00174106,-3.09813e-06
accel,1560393546489.729736,0.327882,-9.78583,2.18747
gyro,1560393547891.129639,-0.00175276,4.27196e-06,-0.00174843
accel,1560393546492.052734,0.32796,-9.72581,2.18746
gyro,1560393547895.506836,-7.42782e-06,4.27196e-06,0.00348756
accel,1560393546494.713379,0.307916,-9.76549,2.19761
gyro,1560393547899.081787,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393546497.773193,0.307916,-9.76549,2.19761
gyro,1560393547904.558350,-7.42782e-06,0.00349493,-0.00174843
accel,1560393546501.702148,0.308016,-9.70538,2.16793
gyro,1560393547909.147461,-7.42782e-06,4.27196e-06,0.00348756
accel,1560393546507.578857,0.327845,-9.78597,2.2369
gyro,1560393547915.431641,-7.42782e-06,-0.00348639,-0.00174843
accel,1560393546512.212891,0.287969,-9.72517,2.21763
gyro,1560393547920.862793,-7.42782e-06,0.00349493,-3.09813e-06
accel,1560393546515.891113,0.307949,-9.74545,2.18772
gyro,1560393547925.155029,-0.00349809,4.27196e-06,0.00174223
accel,1560393546519.237793,0.287939,-9.7651,2.18798
gyro,1560393547930.194092,-0.00175276,-0.00174106,-3.09813e-06
accel,1560393546523.598389,0.288032,-9.70502,2.16819
gyro,1560393547935.871338,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393546527.564697,0.327874,-9.78586,2.19736
gyro,1560393547940.050781,-0.00175276,0.00349493,-3.09813e-06
accel,1560393546531.179443,0.307968,-9.72548,2.1976
gyro,1560393547945.719727,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393546535.813477,0.288043,-9.68507,2.18796
gyro,1560393547951.054199,-0.00175276,0.0017496,-3.09813e-06
accel,1560393546540.220947,0.307964,-9.7454,2.16794
gyro,1560393547956.060547,-0.00349809,0.00524026,-3.09813e-06
accel,1560393546544.260986,0.287979,-9.74504,2.1682
gyro,1560393547961.260986,-7.42782e-06,-0.00523172,0.00348756
accel,1560393546548.844482,0.288032,-9.70502,2.16819
gyro,1560393547965.878662,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393546551.823486,0.267947,-9.76477,2.19812
gyro,1560393547970.665527,-7.42782e-06,0.0017496,-3.09813e-06
accel,1560393546555.443604,0.308001,-9.70544,2.18771
gyro,1560393547975.346924,-0.00175276,4.27196e-06,-3.09813e-06
accel,1560393546558.534424,0.307949,-9.74545,2.18772
gyro,1560393547979.726562,-0.00349809,4.27196e-06,-0.00174843
accel,1560393546562.218018,0.307912,-9.78541,2.16796
gyro,1560393547984.777100,-7.42782e-06,-0.00348639,-0.00174843
accel,1560393546566.479492,0.308031,-9.70533,2.14816
gyro,1560393547990.329834,-7.42782e-06,-0.00174106,-3.09813e-06
accel,1560393546570.510010,0.307897,-9.78547,2.18773
gyro,1560393547994.861816,-0.00175276,4.27196e-06,-3.09813e-06
accel,1560393546574.207764,0.307912,-9.78541,2.16796
gyro,1560393547999.966797,-7.42782e-06,0.0017496,-3.09813e-06
accel,1560393546578.937256,0.307938,-9.76541,2.16795
gyro,1560393548004.981689,-7.42782e-06,4.27196e-06,0.00174223
accel,1560393546583.137695,0.307912,-9.78541,2.16796
gyro,1560393548010.939941,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393546587.915527,0.308005,-9.72533,2.14817
gyro,1560393548016.054688,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393548854.908691,0.307837,-9.82551,2.19762
gyro,1560393548020.821777,-0.00349809,-0.00174106,-3.09813e-06
accel,1560393548858.687744,0.308019,-9.72528,2.1284
gyro,1560393548026.084717,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393548862.845215,0.307916,-9.76549,2.19761
gyro,1560393548031.354736,-7.42782e-06,-0.00348639,-3.09813e-06
accel,1560393548867.008301,0.307979,-9.74534,2.14817
gyro,1560393548036.272949,-0.00175276,4.27196e-06,-3.09813e-06
accel,1560393548870.904053,0.308031,-9.70533,2.14816
gyro,1560393548041.284424,-7.42782e-06,0.00349493,-3.09813e-06
accel,1560393548874.869629,0.307923,-9.76546,2.18772
gyro,1560393548046.019775,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393548878.625732,0.287991,-9.72509,2.18797
gyro,1560393548050.833496,-7.42782e-06,-0.00348639,-3.09813e-06
accel,1560393548882.439941,0.307994,-9.70547,2.19759
gyro,1560393548055.846191,-0.00175276,4.27196e-06,0.00174223
accel,1560393548886.407959,0.307864,-9.80551,2.19762
gyro,1560393548060.886230,-7.42782e-06,-0.00174106,0.00174223
accel,1560393548890.396484,0.287979,-9.74504,2.1682
gyro,1560393548065.743164,-7.42782e-06,4.27196e-06,-0.00174843
accel,1560393548894.243652,0.288046,-9.70497,2.14842
gyro,1560393548070.154053,-7.42782e-06,0.0017496,-3.09813e-06
accel,1560393548897.748291,0.3279,-9.76585,2.19735
gyro,1560393548075.025391,-0.00175276,0.0017496,0.00174223
accel,1560393548901.604980,0.337837,-9.78615,2.23677
gyro,1560393548080.224121,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393548905.714111,0.287953,-9.76505,2.16821
gyro,1560393548085.000977,-7.42782e-06,4.27196e-06,-0.00174843
accel,1560393548909.499023,0.308005,-9.72533,2.14817
gyro,1560393548090.087891,-7.42782e-06,-0.00174106,0.00523289
accel,1560393548913.524170,0.28802,-9.72497,2.14842
gyro,1560393548095.145508,0.0017379,4.27196e-06,-3.09813e-06
accel,1560393548917.525635,0.307916,-9.76549,2.19761
gyro,1560393548100.311768,-0.00349809,0.00349493,-0.00174843
accel,1560393548921.346680,0.32786,-9.78592,2.21713
gyro,1560393548104.833984,-7.42782e-06,0.0017496,0.00174223
accel,1560393548925.466797,0.307949,-9.74545,2.18772
gyro,1560393548109.962158,-0.00175276,4.27196e-06,0.00174223
accel,1560393548929.383057,0.307938,-9.76541,2.16795
gyro,1560393548115.056152,-0.00175276,0.0017496,-0.00349376
accel,1560393548933.292480,0.307949,-9.74545,2.18772
gyro,1560393548120.106934,-7.42782e-06,0.00349493,-3.09813e-06
accel,1560393548937.578125,0.307964,-9.7454,2.16794
gyro,1560393548124.816895,-0.00349809,-0.00174106,0.00174223
accel,1560393548940.616699,0.307923,-9.76546,2.18772
gyro,1560393548129.851074,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393548944.491699,0.327953,-9.72584,2.19734
gyro,1560393548134.433838,-7.42782e-06,0.0017496,-0.00174843
accel,1560393548948.813965,0.287931,-9.76513,2.19786
gyro,1560393548140.352295,-0.00175276,4.27196e-06,-3.09813e-06
accel,1560393548952.811523,0.307923,-9.76546,2.18772
gyro,1560393548143.989746,-7.42782e-06,4.27196e-06,-0.00174843
accel,1560393548956.456787,0.307949,-9.74545,2.18772
gyro,1560393548149.280273,-7.42782e-06,-0.00523172,-3.09813e-06
accel,1560393548960.777832,0.307979,-9.74534,2.14817
gyro,1560393548155.012695,-7.42782e-06,0.00349493,-3.09813e-06
accel,1560393548965.618408,0.3279,-9.76585,2.19735
gyro,1560393548161.018555,-7.42782e-06,4.27196e-06,-0.00174843
accel,1560393548970.093018,0.3279,-9.76585,2.19735
gyro,1560393548165.830566,-7.42782e-06,0.0017496,0.00174223
accel,1560393548972.591553,0.267969,-9.76468,2.16846
gyro,1560393548169.772705,-7.42782e-06,0.0017496,-3.09813e-06
accel,1560393548976.292969,0.308042,-9.68538,2.16793
gyro,1560393548174.103027,-7.42782e-06,4.27196e-06,-0.00174843
accel,1560393548980.571533,0.327874,-9.78586,2.19736
gyro,1560393548180.531494,-7.42782e-06,0.0017496,-3.09813e-06
accel,1560393548985.153809,0.357877,-9.76639,2.19697
gyro,1560393548184.990967,-0.00175276,4.27196e-06,-3.09813e-06
accel,1560393548987.939453,0.287991,-9.72509,2.18797
gyro,1560393548189.244629,-0.00349809,0.00349493,-3.09813e-06
accel,1560393548992.243652,0.307975,-9.72545,2.18771
gyro,1560393548194.573730,0.00348323,4.27196e-06,-3.09813e-06
accel,1560393548996.868164,0.307979,-9.74534,2.14817
gyro,1560393548201.047363,-0.00175276,4.27196e-06,-3.09813e-06
accel,1560393549001.557129,0.327948,-9.74576,2.16769
gyro,1560393548206.260498,-7.42782e-06,0.0017496,-3.09813e-06
accel,1560393549005.225342,0.327948,-9.74576,2.16769
gyro,1560393548210.491943,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393549009.097900,0.268025,-9.70475,2.1981
gyro,1560393548214.650391,0.0017379,-0.00348639,0.00348756
accel,1560393549012.561279,0.307942,-9.74548,2.1976
gyro,1560393548220.613281,-0.00349809,0.0017496,-0.00174843
accel,1560393549016.516846,0.287939,-9.7651,2.18798
gyro,1560393548224.837646,-0.00175276,-0.00174106,-3.09813e-06
accel,1560393549019.633301,0.287991,-9.72509,2.18797
gyro,1560393548229.345459,-0.00349809,0.00349493,-3.09813e-06
accel,1560393549023.478516,0.287965,-9.74509,2.18797
gyro,1560393548233.404053,-7.42782e-06,4.27196e-06,0.00174223
accel,1560393549026.538330,0.307916,-9.76549,2.19761
gyro,1560393548238.330566,-7.42782e-06,4.27196e-06,-0.00174843
accel,1560393549031.038086,0.327937,-9.76571,2.14792
gyro,1560393548244.000000,-0.00175276,4.27196e-06,-3.09813e-06
accel,1560393549035.585449,0.327964,-9.70589,2.21711
gyro,1560393548249.516846,-7.42782e-06,4.27196e-06,-0.00174843
accel,1560393549040.435303,0.30782,-9.94502,2.00982
gyro,1560393548255.034668,-7.42782e-06,0.0017496,0.00174223
accel,1560393549044.874512,0.168543,-9.25334,2.39698
gyro,1560393548261.377197,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393549049.089355,0.168113,-9.95173,1.74469
gyro,1560393548266.625000,-0.00349809,0.0017496,0.00174223
accel,1560393549053.212402,0.43713,-10.1587,2.43331
gyro,1560393548271.999512,-7.42782e-06,4.27196e-06,0.00174223
accel,1560393549057.000732,0.148172,-9.58293,2.33801
gyro,1560393548275.792480,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393549060.286377,0.518378,-9.54789,1.7401
gyro,1560393548280.785400,-7.42782e-06,0.0017496,-3.09813e-06
accel,1560393549064.386475,0.0481658,-9.70089,2.24047
gyro,1560393548284.768555,-0.00175276,0.0017496,-0.00174843
accel,1560393549067.861328,0.636842,-10.2424,2.47032
gyro,1560393548290.034180,-7.42782e-06,0.0017496,-3.09813e-06
accel,1560393549071.515869,0.378256,-9.52635,2.0879
gyro,1560393548295.897217,-7.42782e-06,4.27196e-06,0.00174223
accel,1560393549076.427246,0.307857,-9.76572,2.2767
gyro,1560393548300.719727,-0.00175276,0.00349493,-3.09813e-06
accel,1560393549079.904785,0.308582,-9.39464,1.95036
gyro,1560393548304.950439,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393549083.648926,0.417215,-9.99878,2.62136
gyro,1560393548308.659424,-7.42782e-06,0.0017496,0.00174223
accel,1560393549086.592529,0.417774,-9.82741,2.16656
gyro,1560393548314.101562,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393549091.074707,0.0484744,-9.43096,2.29971
gyro,1560393548319.291016,-0.00175276,4.27196e-06,0.00348756
accel,1560393549094.919922,0.248116,-9.62447,2.23788
gyro,1560393548323.579102,-0.00175276,0.0017496,-3.09813e-06
accel,1560393549098.498535,0.247682,-9.84512,2.43566
gyro,1560393548329.436768,-7.42782e-06,0.00524026,-0.00174843
accel,1560393549103.204590,0.377733,-9.9265,2.08801
gyro,1560393548334.744629,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393549107.286865,0.188208,-9.68293,2.07061
gyro,1560393548340.066162,-7.42782e-06,0.0017496,-3.09813e-06
accel,1560393549112.177002,0.128263,-9.642,2.13068
gyro,1560393548345.673096,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393549116.105713,0.437739,-9.97715,1.92908
gyro,1560393548349.629150,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393549118.455811,0.337621,-10.0358,2.08855
gyro,1560393548353.582764,-0.00524342,4.27196e-06,-3.09813e-06
accel,1560393549122.253906,0.248678,-9.473,1.74354
gyro,1560393548358.672607,-7.42782e-06,4.27196e-06,0.00174223
accel,1560393549126.582031,0.327674,-9.95584,2.16775
gyro,1560393548364.046631,-0.00175276,0.0017496,-3.09813e-06
accel,1560393549130.318115,0.338232,-9.64528,1.95004
gyro,1560393548369.486328,-7.42782e-06,0.0017496,-3.09813e-06
accel,1560393549134.757080,0.437777,-9.84761,2.10699
gyro,1560393548373.751953,-7.42782e-06,-0.00174106,-3.09813e-06
accel,1560393549138.417969,0.228053,-9.68413,2.23816
gyro,1560393548379.063721,-0.00175276,-0.00174106,-3.09813e-06
accel,1560393549143.011719,0.327992,-9.60624,2.35549
gyro,1560393548384.499023,-7.42782e-06,0.00524026,-3.09813e-06
accel,1560393549147.473877,0.287852,-9.72563,2.3758
gyro,1560393548390.216553,-7.42782e-06,4.27196e-06,0.00174223
accel,1560393549150.602539,0.33767,-9.74699,2.53334
gyro,1560393548394.208740,-7.42782e-06,4.27196e-06,-3.09813e-06
accel,1560393549154.503906,0.337885,-9.62671,2.45422
gyro,1560393548399.576904,-0.00175276,0.00524026,-3.09813e-06
accel,1560393549158.925537,0.287749,-9.72602,2.51421
gyro,1560393550506.019287,-0.00175276,4.27196e-06,0.0383941
accel,1560393549163.225342,0.417787,-9.76765,2.25552
gyro,1560393550511.241943,0.00348323,0.00524026,0.0209409
accel,1560393549167.661133,0.247877,-9.78464,2.27747
gyro,1560393550516.553955,0.00697389,-0.00174106,0.0157049
accel,1560393549170.939697,0.287939,-9.7651,2.18798
gyro,1560393550521.100342,0.0139552,0.0017496,-0.00698441
accel,1560393549174.395996,0.288093,-9.72469,2.04956
gyro,1560393550525.764160,0.0174459,0.00349493,-0.0331644
accel,1560393549178.350586,0.30791,-9.86505,2.02957
gyro,1560393550530.757324,0.0104645,0.0122216,-0.0331644
accel,1560393549182.430664,0.268159,-9.76395,1.91143
gyro,1560393550535.835938,-7.42782e-06,-0.00174106,-0.0157111
accel,1560393549186.376709,0.228055,-9.74384,2.12943
gyro,1560393550540.823242,-0.00873407,-0.00174106,-0.0157111
accel,1560393549190.674072,0.228184,-9.72344,1.99102
gyro,1560393550546.042236,-0.0104794,-0.00174106,-0.0192017
accel,1560393549194.256104,0.248066,-9.7242,2.12916
gyro,1560393550550.786133,-0.024442,0.00873092,-0.0139657
accel,1560393549198.456299,0.267865,-9.8049,2.23768
gyro,1560393550555.943604,-0.029678,0.0017496,0.00697822
accel,1560393549202.268311,0.307839,-9.74588,2.33601
gyro,1560393550560.840332,-0.0261874,4.27196e-06,0.0174502
accel,1560393549206.180908,0.307913,-9.7456,2.23715
gyro,1560393550565.805420,-0.0122247,0.00349493,0.0122142
accel,1560393549209.989502,0.377844,-9.74692,2.25602
gyro,1560393550570.700928,-0.00873407,4.27196e-06,0.0209409
accel,1560393549213.877930,0.357912,-9.70654,2.25627
gyro,1560393550575.650635,-7.42782e-06,-0.00348639,0.0157049
accel,1560393549217.920654,0.417775,-9.7876,2.23575
gyro,1560393550580.701416,0.0122099,0.00873092,0.00174223
accel,1560393549221.753906,0.33784,-9.80605,2.19724
gyro,1560393550585.614502,0.0174459,0.0122216,-0.0139657
accel,1560393549226.031006,0.328048,-9.72547,2.06882
gyro,1560393550590.823730,0.00871922,0.0104762,-0.0122204
accel,1560393549230.081787,0.30797,-9.78519,2.08887
gyro,1560393550595.747314,-0.00349809,0.00873092,0.00523289
accel,1560393549233.714111,0.268065,-9.7245,2.10914
gyro,1560393550600.634766,-0.00524342,0.00524026,-0.00349376
accel,1560393549237.343018,0.268094,-9.72439,2.06959
gyro,1560393550605.096436,-0.00175276,0.0157122,-0.00872974
accel,1560393549241.212891,0.207993,-9.76369,2.19889
