1560393549135132241,5655278,5634601
1560393549235340078,5655278,5634601
1560393549335518424,5655278,5634601
1560393549435702204,5655278,5634601
1560393549535875578,5655278,5634601
1560393549636078397,5655278,5634600
1560393549736270323,5655278,5634600
1560393549836409825,5655278,5634600
1560393549936552714,5655278,5634600
1560393550046925342,5655278,5634600
1560393550147114484,5655278,5634600
1560393550247253104,5655278,5634600
1560393550347415764,5655278,5634600
1560393550447557544,5655278,5634600
1560393550547753546,5655278,5634600
1560393550647912181,5655278,5634600
1560393550748093598,5655278,5634600
1560393550848223239,5655279,5634600
1560393550948559469,5655278,5634600
1560393551048753249,5655278,5634600
1560393551148949070,5655278,5634600
1560393551249088042,5655278,5634600
1560393551349229124,5655278,5634600
1560393551449409122,5655278,5634600
1560393551549628182,5655278,5634600
1560393551649779767,5655278,5634599
1560393551749989523,5655278,5634600
1560393551850158574,5655278,5634600
1560393551950437709,5655278,5634600
1560393552050637496,5655278,5634600
1560393552150827490,5655278,5634600
1560393552250993941,5655278,5634600
1560393552351137834,5655278,5634600
1560393552451297740,5655278,5634600
1560393552551441499,5655278,5634600
1560393552651660197,5655278,5634600
1560393552751852739,5655278,5634600
1560393552852008892,5655278,5634600
1560393552952241394,5655278,5634600
1560393553052409946,5655278,5634600
1560393553152829197,5655278,5634600
1560393553253061530,5655278,5634600
1560393553353209812,5655278,5634600
1560393553453389950,5655278,5634600
1560393553553569080,5655278,5634600
1560393553653744530,5655278,5634600
1560393553753895081,5655278,5634600
1560393553854053897,5655277,5634600
1560393553954221080,5655277,5634600
1560393554054410616,5655277,5634600
1560393554156163295,5655277,5634600
1560393554256306872,5655277,5634601
1560393554356482041,5655277,5634601
1560393554456688257,5655277,5634601
1560393554556852294,5655277,5634601
1560393554657059422,5655277,5634601
1560393554757232454,5655277,5634601
1560393554857376484,5655277,5634601
1560393554957527098,5655277,5634601
1560393555057742855,5655277,5634601
1560393555157981509,5655277,5634601
1560393555258146300,5655277,5634601
1560393555358366854,5655277,5634601
1560393555458539368,5655277,5634601
1560393555558710918,5655277,5634601
1560393555658952617,5655277,5634601
1560393555759184504,5655277,5634601
1560393555859485318,5655277,5634601
1560393555959739244,5655277,5634601
1560393556060031846,5655277,5634601
1560393556160188143,5655276,5634601
1560393556260337676,5655277,5634601
