1560395052542220895,5.35,0.06
1560395052642436205,5.35,0
1560395052742721349,5.35,-0.01
1560395052842900358,5.35,0
1560395052943065587,5.35,0.02
1560395053043286781,5.35,-0.03
1560395053143493561,5.35,0.01
1560395053243657939,5.35,-0.05
1560395053343857194,5.35,0.05
1560395053443997758,5.35,0
1560395053544157884,5.35,0.01
1560395053644371005,5.35,-0.01
1560395053744621114,5.35,0
1560395053844798012,5.35,-0.02
1560395053945031522,5.35,-0.02
1560395054045235242,5.35,0.02
1560395054145410986,5.35,-0.01
1560395054245632613,5.35,-0.02
1560395054345834431,5.35,-0.02
1560395054446075137,5.35,0.05
1560395054546256899,5.35,-0.02
1560395054646411054,5.35,-0.02
1560395054746576426,5.34,-0.06
1560395054846720679,5.34,0.06
1560395054946937735,5.35,0.05
1560395055047079012,5.35,-0.01
1560395055147233998,5.35,0.01
1560395055247487568,5.35,0
1560395055347738432,5.35,-0.03
1560395055448065139,5.35,0.03
1560395055548427869,5.35,0.02
1560395055648725884,5.35,0
1560395055749054968,5.35,-0.04
1560395055849285961,5.35,-0.03
1560395055949481404,5.35,-0.01
1560395056049802119,5.35,0.04
1560395056150024454,5.35,-0.02
1560395056250214380,5.35,0.03
1560395056350392046,5.35,-0.01
1560395056450645563,5.35,-0.02
1560395056550800988,5.35,-0.01
1560395056650950409,5.34,-0.06
1560395056751116462,5.34,-0.01
1560395056851307327,5.34,-0.01
1560395056951489301,5.34,0.03
1560395057051651991,5.34,0.01
1560395057151854890,5.35,0.03
1560395057252112837,5.35,-0.01
1560395057352354605,5.35,0.01
1560395057452561108,5.34,-0.04
1560395057552716333,5.34,0.05
1560395057652958752,5.34,-0.06
1560395057753137795,5.34,0.04
1560395057853337208,5.35,0.02
1560395057953497322,5.35,-0.01
1560395058053684571,5.35,0
1560395058153824796,5.35,0
1560395058254013994,5.35,0.05
1560395058354222032,5.35,-0.02
1560395058454434822,5.34,-0.06
1560395058554592011,5.34,0.04
1560395058654747523,5.35,0.01
1560395058754942623,5.35,-0.02
1560395058855127859,5.34,0
1560395058955301121,5.34,-0.01
1560395059055460509,5.35,0.06
1560395059155647164,5.35,0.02
1560395059255787784,5.35,0
1560395059355988384,5.35,-0.03
1560395059456166092,5.35,0.01
1560395059556365627,5.35,0.02
1560395059656558321,5.35,0
1560395059756695985,5.35,-0.07
1560395059856809191,5.35,0.02
1560395059956981414,5.35,-0.03
1560395060057242847,5.35,0.04
1560395060157507538,5.35,0
1560395060257704988,5.35,0.05
1560395060357891382,5.35,-0.05
1560395060458168058,5.35,0.01
1560395060558351426,5.35,-0.05
1560395060658527088,5.35,0.02
1560395060758731832,5.34,-0.04
1560395060858930725,5.34,0.02
1560395060959094320,5.34,0.01
1560395061059256243,5.34,0
1560395061159376146,5.34,-0.03
1560395061259583395,5.34,0.03
1560395061359776439,5.35,0.03
1560395061459973695,5.35,0.02
1560395061560146700,5.35,0.02
1560395061660292727,5.35,0.01
1560395061760469927,5.35,-0.01
1560395061860649343,5.35,-0.03
1560395061960812987,5.35,-0.02
1560395062060951664,5.35,0
1560395062161138124,5.35,0.05
1560395062261354571,5.35,0.05
1560395062361548621,5.35,-0.03
1560395062461772977,5.35,0.01
1560395062561961534,5.35,-0.04
1560395062662198131,5.35,-0.02
1560395062762394009,5.35,-0.03
1560395062862560328,5.35,-0.03
1560395062962711226,5.34,-0.04
1560395063062869848,5.34,0.06
1560395063163031178,5.35,0.07
1560395063263227270,5.35,0.01
1560395063363501182,5.35,0
1560395063463826392,5.35,0.02
1560395063564115559,5.35,-0.04
1560395063664325077,5.35,-0.05
1560395063764556565,5.35,0
1560395063864751822,5.35,0.03
1560395063965148484,5.35,-0.02
1560395064065412308,5.35,-0.01
1560395064165600673,5.34,-0.05
1560395064265804509,5.34,0.04
1560395064366008229,5.35,-0.01
1560395064466168315,5.35,0.05
1560395064566316996,5.35,0.04
1560395064666503395,5.35,-0.05
1560395064766696682,5.35,-0.06
1560395064866898604,5.35,0.04
1560395064967113041,5.35,-0.01
1560395065067331951,5.35,0.01
1560395065167479050,5.34,-0.03
1560395065267616090,5.34,-0.01
1560395065367759901,5.34,0.04
1560395065467988893,5.34,-0.03
1560395065568216351,5.35,0.04
1560395065668437007,5.35,0.02
1560395065768636566,5.35,-0.05
1560395065868763185,5.34,-0.02
1560395065968971996,5.34,0.02
1560395066069148283,5.34,-0.01
1560395066169341685,5.34,0.03
1560395066269521927,5.35,-0.02
1560395066369708601,5.34,0.01
1560395066469837207,5.34,-0.02
1560395066570036153,5.35,0.06
1560395066670162594,5.35,0.01
1560395066770349351,5.35,-0.03
1560395066870472602,5.35,-0.01
1560395066970612556,5.35,0.03
1560395067070728048,5.35,-0.05
1560395067170864573,5.34,0
1560395067271051891,5.34,-0.02
1560395067371246207,5.34,-0.01
1560395067471443353,5.34,0.01
1560395067571649677,5.34,0.02
1560395067671813556,5.34,0.01
1560395067771971060,5.35,0.01
1560395067872089748,5.34,-0.03
1560395067972255518,5.34,-0.04
1560395068072473491,5.34,0.02
1560395068172683131,5.34,0
1560395068272886794,5.34,0
1560395068373073006,5.34,0.04
1560395068473267016,5.35,0.03
1560395068573428061,5.35,0.01
1560395068673626958,5.35,0.07
1560395068773863303,5.35,-0.02
1560395068874054257,5.35,0
1560395068974202077,5.35,-0.02
1560395069074367033,5.35,0.01
1560395069174538045,5.35,0
1560395069274654461,5.35,0.04
1560395069374794676,5.35,-0.04
1560395069474984096,5.35,0.01
1560395069575194742,5.35,-0.06
1560395069675375410,5.35,-0.02
1560395069775582732,5.35,0.01
1560395069875759748,5.35,-0.01
1560395069975942594,5.35,0.01
1560395070076159141,5.35,-0.02
1560395070176370646,5.35,0
1560395070276483825,5.34,-0.04
1560395070376667695,5.34,0.02
1560395070476882683,5.34,0.01
1560395070577030843,5.35,0.04
1560395070677207567,5.35,0.02
1560395070777358734,5.35,-0.03
1560395070877503886,5.35,-0.02
1560395070977681345,5.34,-0.04
1560395071077877156,5.34,-0.02
1560395071178036894,5.34,0.03
1560395071278246645,5.35,0.05
1560395071378450190,5.35,0.02
1560395071478653296,5.35,-0.02
1560395071578971628,5.35,0.05
1560395071679212499,5.35,-0.01
1560395071779512769,5.35,0
1560395071879709339,5.35,0.01
1560395071979884151,5.35,-0.01
1560395072080183495,5.35,-0.04
1560395072180410205,5.35,0
1560395072280639093,5.35,-0.01
1560395072380798883,5.35,-0.01
1560395072481101816,5.35,-0.01
1560395072581408771,5.35,0.06
1560395072681629733,5.35,-0.02
1560395072782038606,5.35,-0.02
1560395072882237972,5.35,0.01
1560395072982434976,5.35,-0.02
1560395073082624601,5.35,-0.01
1560395073182774388,5.35,0.01
1560395073282948770,5.35,-0.02
1560395073383155658,5.34,0.01
1560395073483312743,5.35,0.01
1560395073583467906,5.35,0.01
1560395073683610304,5.35,-0.02
1560395073783738720,5.34,-0.05
1560395073883912544,5.34,0.03
1560395073984078090,5.34,0
1560395074084276259,5.34,0.02
1560395074184480330,5.35,0.04
1560395074284652063,5.35,-0.03
1560395074384866979,5.35,0.01
1560395074485034658,5.35,0.01
1560395074585217156,5.35,0
1560395074685426043,5.35,0.02
1560395074785609721,5.35,0
1560395074885795838,5.35,-0.02
1560395074985936403,5.35,0.04
1560395075086083654,5.35,-0.03
1560395075186245096,5.35,0
1560395075286440161,5.35,0.05
1560395075386696362,5.35,-0.03
1560395075486882667,5.35,0
1560395075587086303,5.35,-0.02
1560395075687231065,5.35,-0.03
1560395075787397894,5.35,0.02
1560395075887564495,5.35,-0.04
1560395075987735241,5.34,0.03
1560395076087855278,5.35,0.01
1560395076187982430,5.35,0.03
1560395076288092013,5.35,0.01
1560395076388263665,5.35,0
1560395076488440116,5.35,-0.03
1560395076588558945,5.35,0.02
1560395076688696811,5.35,-0.01
1560395076788819463,5.35,0.02
1560395076889016394,5.35,0.02
1560395076989254638,5.35,-0.01
1560395077089479344,5.35,-0.01
1560395077189631773,5.35,0
1560395077289804885,5.35,-0.02
1560395077389976913,5.35,-0.03
1560395077490171012,5.35,0
1560395077590331220,5.35,0
1560395077690503394,5.35,-0.02
1560395077790704462,5.34,-0.03
1560395077890890495,5.34,-0.05
1560395077991079486,5.34,0.04
1560395078091262318,5.34,-0.03
1560395078191454322,5.34,0.06
1560395078291710090,5.35,0.05
1560395078391920833,5.35,0.02
1560395078492149914,5.35,0
1560395078592350552,5.35,-0.04
1560395078692523151,5.35,-0.01
1560395078792720826,5.35,-0.02
1560395078892922379,5.34,-0.03
1560395078993137957,5.34,-0.02
1560395079093335779,5.35,0.09
1560395079193481232,5.35,-0.04
1560395079293657634,5.35,0.03
1560395079393857066,5.35,0.01
1560395079494170979,5.35,0.02
1560395079594590875,5.35,-0.02
1560395079694928626,5.35,0.05
1560395079795219608,5.35,-0.04
1560395079895445940,5.35,-0.01
1560395079995641521,5.35,0.01
