accel,1560395050278.345459,-0.0686466,-9.82626,1.60829
gyro,1560395050135.285889,0,0.00349066,0
accel,1560395050282.295410,-0.0882598,-9.80665,1.56906
gyro,1560395050140.276855,-0.00174533,0.00349066,0
accel,1560395050286.245361,-0.0686466,-9.78704,1.58868
gyro,1560395050145.267822,0,0,0
accel,1560395050290.195312,-0.0686466,-9.82626,1.6279
gyro,1560395050150.258789,0,0,0
accel,1560395050294.145264,-0.0686466,-9.86549,1.60829
gyro,1560395050155.250732,0,-0.00174533,-0.00174533
accel,1560395050298.095215,-0.0686466,-9.82626,1.58868
gyro,1560395050160.241699,-0.00349066,0,0
accel,1560395050302.045166,-0.0882598,-9.84588,1.58868
gyro,1560395050165.232666,0,0,0.00174533
accel,1560395050305.995361,-0.0686466,-9.82626,1.54945
gyro,1560395050170.223633,-0.00174533,0,-0.00174533
accel,1560395050309.946289,-0.0686466,-9.80665,1.60829
gyro,1560395050175.214600,0,0,0.00174533
accel,1560395050313.896240,-0.0490332,-9.84588,1.58868
gyro,1560395050180.205566,-0.00174533,0,-0.00174533
accel,1560395050317.847168,-0.0686466,-9.78704,1.60829
gyro,1560395050185.196533,-0.00174533,0,0
accel,1560395050321.797119,-0.0294199,-9.86549,1.56906
gyro,1560395050190.187500,-0.00174533,0.00349066,0
accel,1560395050325.747070,-0.0490332,-9.84588,1.60829
gyro,1560395050195.178223,0.00174533,0,0
accel,1560395050329.697998,-0.0686466,-9.76742,1.60829
gyro,1560395050200.169189,-0.00349066,0,0.00174533
accel,1560395050333.647949,-0.0490332,-9.78704,1.56906
gyro,1560395050205.160156,-0.00349066,0.00349066,0
accel,1560395050337.598877,-0.0294199,-9.80665,1.6279
gyro,1560395050210.152100,0,0.00174533,0
accel,1560395050341.548828,-0.0490332,-9.82626,1.56906
gyro,1560395050215.132812,-0.00174533,0,0
accel,1560395050345.477051,-0.0686466,-9.82626,1.60829
gyro,1560395050220.132080,0,0.00174533,0
accel,1560395050349.483154,-0.0490332,-9.80665,1.60829
gyro,1560395050225.207764,0,0,0
accel,1560395050353.476562,-0.0294199,-9.80665,1.58868
gyro,1560395050230.209473,0,0,-0.00174533
accel,1560395050357.395508,-0.0294199,-9.84588,1.64752
gyro,1560395050235.157715,-0.00174533,0,0
accel,1560395050361.371338,-0.0686466,-9.82626,1.58868
gyro,1560395050240.258301,0,0,0
accel,1560395050365.438965,-0.107873,-9.82626,1.58868
gyro,1560395050245.396729,-0.00349066,0.00174533,0
accel,1560395050369.544922,-0.0490332,-9.82626,1.56906
gyro,1560395050250.952637,-0.00174533,0,-0.00174533
accel,1560395050373.582764,-0.0490332,-9.80665,1.64752
gyro,1560395050255.297607,0,0,0.00174533
accel,1560395050377.393555,-0.0490332,-9.80665,1.60829
gyro,1560395050260.598633,0,0,0
accel,1560395050381.918213,-0.0882598,-9.78704,1.60829
gyro,1560395050267.187500,-0.00523599,0.00523599,0
accel,1560395050386.867432,-0.0490332,-9.80665,1.54945
gyro,1560395050271.950684,0,0,0
accel,1560395050390.679443,-0.0294199,-9.84588,1.60829
gyro,1560395050276.684326,0,0,0
accel,1560395050394.234619,-0.0490332,-9.80665,1.60829
gyro,1560395050281.052490,0,0,0.00174533
accel,1560395050397.968994,-0.0686466,-9.80665,1.56906
gyro,1560395050286.221436,0,0,-0.00174533
accel,1560395050401.889648,-0.0490332,-9.80665,1.60829
gyro,1560395050290.970947,0,0,0
accel,1560395050405.127930,-0.00980665,-9.82626,1.60829
gyro,1560395050295.242432,0,0.00174533,0
accel,1560395050408.932373,-0.0686466,-9.82626,1.60829
gyro,1560395050299.737549,-0.00174533,-0.00174533,0
accel,1560395050412.167236,-0.0686466,-9.82626,1.54945
gyro,1560395050304.807129,-0.00174533,0.00174533,0
accel,1560395050415.472412,-0.0882598,-9.82626,1.60829
gyro,1560395050308.298340,-0.00523599,0.00174533,-0.00174533
accel,1560395050419.179932,-0.0490332,-9.84588,1.64752
gyro,1560395050313.645752,-0.00174533,-0.00174533,0
accel,1560395050423.833008,-0.0490332,-9.80665,1.54945
gyro,1560395050318.627686,-0.00174533,-0.00174533,0
accel,1560395050427.415039,-0.0686466,-9.78704,1.58868
gyro,1560395050324.169434,-0.00174533,0,0
accel,1560395050432.001465,-0.0490332,-9.82626,1.54945
gyro,1560395050329.583984,0,0,0
accel,1560395050436.301758,-0.0490332,-9.82626,1.56906
gyro,1560395050335.142822,0,0,0.00174533
accel,1560395050440.407227,-0.0490332,-9.84588,1.6279
gyro,1560395050340.038818,0,-0.00174533,0
accel,1560395050444.760986,-0.0882598,-9.78704,1.58868
gyro,1560395050345.571777,0,0.00523599,0
accel,1560395050448.573975,-0.107873,-9.80665,1.6279
gyro,1560395050350.041016,-0.00174533,0.00174533,-0.00349066
accel,1560395050451.986816,-0.0490332,-9.86549,1.56906
gyro,1560395050354.399414,0,0,0
accel,1560395050456.466553,-0.0686466,-9.84588,1.54945
gyro,1560395050359.819336,-0.00349066,0,0
accel,1560395050459.463135,-0.0686466,-9.82626,1.60829
gyro,1560395050364.499268,-0.00174533,0.00349066,0
accel,1560395050464.508301,-0.0490332,-9.80665,1.54945
gyro,1560395050370.544434,0,0,0.00174533
accel,1560395050468.507324,-0.0686466,-9.82626,1.64752
gyro,1560395050376.293701,-0.00174533,0,0
accel,1560395050472.310547,-0.0686466,-9.82626,1.58868
gyro,1560395050380.593994,0,0,0
accel,1560395050476.740723,-0.0490332,-9.78704,1.58868
gyro,1560395050385.402344,-0.00174533,0,0
accel,1560395050480.206787,-0.0490332,-9.78704,1.60829
gyro,1560395050390.062744,0,0.00174533,-0.00174533
accel,1560395050483.877197,-0.0490332,-9.84588,1.6279
gyro,1560395050394.735840,-0.00174533,0.00174533,0
accel,1560395050487.505859,-0.0294199,-9.82626,1.60829
gyro,1560395050398.891602,0,0,0
accel,1560395050489.937012,-0.0686466,-9.78704,1.58868
gyro,1560395050402.519531,-0.00174533,0,-0.00174533
accel,1560395050494.066406,-0.0686466,-9.78704,1.58868
gyro,1560395050407.635010,0,0,0.00174533
accel,1560395050497.602295,-0.0686466,-9.80665,1.60829
gyro,1560395050413.924072,-0.00174533,-0.00174533,0.00174533
accel,1560395050502.850342,-0.0490332,-9.80665,1.58868
gyro,1560395050419.868652,0,0,-0.00349066
accel,1560395050507.559570,-0.0490332,-9.84588,1.56906
gyro,1560395050425.554688,0.00174533,0,0
accel,1560395050511.936279,-0.0686466,-9.78704,1.54945
gyro,1560395050429.897949,0,0,0
accel,1560395050516.369385,-0.0490332,-9.82626,1.64752
gyro,1560395050435.939453,-0.00523599,0,-0.00174533
accel,1560395050521.122559,-0.0294199,-9.82626,1.6279
gyro,1560395050441.334473,-0.00349066,0,0
accel,1560395050525.046143,-0.0686466,-9.78704,1.58868
gyro,1560395050447.214111,0,0,0.00349066
accel,1560395050528.255859,-0.0490332,-9.84588,1.60829
gyro,1560395050450.881104,0,-0.00349066,0
accel,1560395050531.323730,-0.0294199,-9.82626,1.60829
gyro,1560395050454.631104,0,0.00349066,0
accel,1560395050535.813721,-0.0490332,-9.82626,1.58868
gyro,1560395050460.377441,0,0,0
accel,1560395050539.487061,-0.0490332,-9.82626,1.58868
gyro,1560395050464.898193,0,0,0
accel,1560395050542.935547,-0.0490332,-9.78704,1.60829
gyro,1560395050469.560791,0,0,0.00174533
accel,1560395050546.643799,-0.00980665,-9.80665,1.58868
gyro,1560395050474.298584,0,0,-0.00174533
accel,1560395050549.924561,-0.0686466,-9.82626,1.58868
gyro,1560395050479.190918,-0.00174533,0,0
accel,1560395050554.430664,-0.0686466,-9.80665,1.60829
gyro,1560395050484.802734,0,0,0
accel,1560395050559.158936,-0.0882598,-9.82626,1.58868
gyro,1560395050490.674561,-0.00349066,0,-0.00174533
accel,1560395050563.079834,-0.0686466,-9.78704,1.58868
gyro,1560395050494.433350,0.00174533,0,0.00174533
accel,1560395050566.507324,-0.0686466,-9.82626,1.60829
gyro,1560395050500.307617,-0,-0.00174533,0.00349066
accel,1560395050570.412842,-0.0490332,-9.84588,1.56906
gyro,1560395050505.032715,0,0.00174533,0.00174533
accel,1560395050575.174316,-0.0686466,-9.78704,1.54945
gyro,1560395050509.530518,0,-0.00174533,0
accel,1560395050578.915283,-0.0686466,-9.78704,1.54945
gyro,1560395050514.356934,0,0,0.00174533
accel,1560395050582.480469,-0.0686466,-9.82626,1.6279
gyro,1560395050520.490967,0,0,0
accel,1560395050587.376709,-0.0294199,-9.82626,1.58868
gyro,1560395050525.921387,0,0.00523599,0.00174533
accel,1560395050591.904053,-0.0490332,-9.80665,1.60829
gyro,1560395050531.270020,0,0.00174533,0
accel,1560395050595.289062,-0.107873,-9.80665,1.56906
gyro,1560395050535.293945,0,0,-0.00174533
accel,1560395050597.752930,-0.0882598,-9.84588,1.56906
gyro,1560395050539.545898,0,0.00349066,-0.00174533
accel,1560395050601.970215,-0.0882598,-9.84588,1.58868
gyro,1560395050544.205811,-0.00174533,0,0
accel,1560395050605.630371,-0.0490332,-9.80665,1.58868
gyro,1560395050548.582520,0,0.00174533,0
accel,1560395050609.252930,-0.0882598,-9.80665,1.56906
gyro,1560395050553.088867,0,0,0
accel,1560395050613.692383,-0.0686466,-9.82626,1.58868
gyro,1560395050560.213623,0,0.00174533,0.00174533
accel,1560395050619.698242,-0.0686466,-9.84588,1.58868
gyro,1560395050566.327881,-0.00174533,0,-0.00523599
accel,1560395050624.221924,-0.0490332,-9.80665,1.58868
gyro,1560395050571.093018,0,0.00523599,0.00349066
accel,1560395050627.933594,-0.0686466,-9.80665,1.58868
gyro,1560395050576.683105,-0.00174533,0.00174533,0
accel,1560395050630.889160,-0.0490332,-9.82626,1.58868
gyro,1560395052716.137207,0,0.00174533,0
accel,1560395050634.977783,-0.0490332,-9.86549,1.56906
gyro,1560395052721.205322,-0.00174533,0,0.00523599
accel,1560395050639.488770,-0.0686466,-9.82626,1.58868
gyro,1560395052726.511963,0,0,0.00698132
accel,1560395050642.795166,-0.0882598,-9.80665,1.56906
gyro,1560395052731.138428,-0.00174533,0,0.00174533
accel,1560395050645.985596,-0.0294199,-9.78704,1.58868
gyro,1560395052735.701904,0.00174533,0,0.00174533
accel,1560395050649.895264,-0.0490332,-9.82626,1.6279
gyro,1560395052740.669189,0,0.00174533,0
accel,1560395050653.475098,-0.0686466,-9.82626,1.58868
gyro,1560395052745.452148,0,0.00174533,-0.00523599
accel,1560395050657.043457,-0.0686466,-9.78704,1.58868
gyro,1560395052750.225586,0,0,0
accel,1560395050661.072510,-0.0686466,-9.82626,1.60829
gyro,1560395052755.263184,-0.00174533,0,-0.00698132
accel,1560395050665.568604,-0.0490332,-9.84588,1.60829
gyro,1560395052760.563721,-0.00349066,-0.00174533,0
accel,1560395050669.273682,-0.0686466,-9.78704,1.58868
gyro,1560395052765.417480,-0.00174533,0,0
accel,1560395052944.673828,-0.107873,-9.80665,1.54945
gyro,1560395052770.408447,-0.00523599,0.00174533,0
accel,1560395052948.623779,-0.127486,-9.80665,1.51022
gyro,1560395052775.399414,-0.00349066,0,0
accel,1560395052952.573730,-0.107873,-9.84588,1.54945
gyro,1560395052780.390381,-0.00349066,0,0.00349066
accel,1560395052956.524658,-0.0882598,-9.82626,1.52984
gyro,1560395052785.382324,0,0.00174533,0.00174533
accel,1560395052960.474609,-0.0882598,-9.80665,1.56906
gyro,1560395052790.372314,-0.00174533,0,0.00349066
accel,1560395052964.425537,-0.0686466,-9.78704,1.60829
gyro,1560395052795.364014,0,0,0
accel,1560395052968.376465,-0.00980665,-9.80665,1.60829
gyro,1560395052800.354980,0.00349066,-0.00174533,-0
accel,1560395052972.326416,-0.0294199,-9.80665,1.60829
gyro,1560395052805.345947,0.00349066,0.00174533,0
accel,1560395052976.277344,-0.0490332,-9.80665,1.6279
gyro,1560395052810.336914,0.00174533,0,-0.00174533
accel,1560395052981.017334,-0.0294199,-9.82626,1.58868
gyro,1560395052816.169678,0,0,-0.00174533
accel,1560395052984.965576,-0.00980665,-9.84588,1.60829
gyro,1560395052820.768555,0,-0.00349066,0
accel,1560395052988.548340,-0.00980665,-9.82626,1.60829
gyro,1560395052825.769531,0.00174533,0,0.00174533
accel,1560395052992.508545,-0.0882598,-9.76742,1.56906
gyro,1560395052830.646240,-0.00523599,0,0.00174533
accel,1560395052996.350342,-0.0882598,-9.82626,1.51022
gyro,1560395052835.535889,-0.00349066,0,0.00174533
accel,1560395053000.167480,-0.0686466,-9.80665,1.54945
gyro,1560395052840.602051,-0.00174533,0.00174533,0.00349066
accel,1560395053004.285645,-0.0882598,-9.82626,1.52984
gyro,1560395052845.543457,-0.00349066,0.00523599,0
accel,1560395053008.131592,-0.0882598,-9.82626,1.56906
gyro,1560395052850.387207,-0.00174533,0.00174533,-0.00523599
accel,1560395053011.852539,-0.0882598,-9.82626,1.54945
gyro,1560395052855.138916,-0.00174533,0,-0.00174533
accel,1560395053015.616211,-0.0686466,-9.84588,1.56906
gyro,1560395052858.335938,0,0.00349066,0
accel,1560395053018.946045,-0.0882598,-9.84588,1.56906
gyro,1560395052864.888672,0,0,-0.00174533
accel,1560395053023.048096,-0.0882598,-9.80665,1.58868
gyro,1560395052869.989990,0.00174533,0,0
accel,1560395053027.195557,-0.0490332,-9.82626,1.60829
gyro,1560395052874.855713,0.00174533,0,0.00349066
accel,1560395053031.113770,-0.0882598,-9.80665,1.64752
gyro,1560395052880.188721,0,-0.00174533,0
accel,1560395053036.270264,-0.0490332,-9.84588,1.60829
gyro,1560395052885.711914,0,0.00174533,0
accel,1560395053040.223877,-0.0490332,-9.78704,1.58868
gyro,1560395052891.105713,-0.00174533,-0.00174533,0
accel,1560395053044.337158,-0.0686466,-9.82626,1.60829
gyro,1560395052896.323730,-0.00174533,0.00174533,0
accel,1560395053048.217285,-0.0686466,-9.82626,1.58868
gyro,1560395052900.666992,0,0.00349066,0
accel,1560395053051.289307,-0.0490332,-9.82626,1.64752
gyro,1560395052904.955566,0,0,0
accel,1560395053053.976807,-0.0686466,-9.78704,1.58868
gyro,1560395052908.860596,0,0,-0.00174533
accel,1560395053057.996094,-0.0882598,-9.76742,1.58868
gyro,1560395052913.739014,0,0,0
accel,1560395053061.959717,-0.0490332,-9.86549,1.6279
gyro,1560395052918.806641,-0.00523599,0.00174533,-0.00174533
accel,1560395053066.024902,-0.0686466,-9.82626,1.6279
gyro,1560395052923.880127,0,0,0.00174533
accel,1560395053069.870117,-0.0490332,-9.82626,1.6279
gyro,1560395052929.576904,-0.00349066,0,0
accel,1560395053075.501221,-0.0686466,-9.82626,1.60829
gyro,1560395052936.048584,0.00174533,0,0.00349066
accel,1560395053080.261719,-0.0294199,-9.78704,1.58868
gyro,1560395052941.884277,-0.00349066,0,0
accel,1560395053084.506836,-0.0294199,-9.82626,1.54945
gyro,1560395052946.469727,-0,-0.00174533,0.00349066
accel,1560395053087.197021,-0.0686466,-9.82626,1.60829
gyro,1560395052950.820801,-0.00174533,0,0
accel,1560395053092.022461,-0.0686466,-9.80665,1.60829
gyro,1560395052956.540771,-0.00174533,0,-0.00174533
accel,1560395053096.346191,-0.0490332,-9.84588,1.58868
gyro,1560395052961.310791,0,0,-0.00174533
accel,1560395053099.279053,-0.0686466,-9.84588,1.6279
gyro,1560395052965.603271,0,0,0
accel,1560395053102.777100,-0.0490332,-9.84588,1.56906
gyro,1560395052969.541504,0.00174533,0,-0.00174533
accel,1560395053106.322754,-0.0882598,-9.76742,1.56906
gyro,1560395052974.462158,-0.00174533,0.00349066,0
accel,1560395053109.911133,-0.0686466,-9.82626,1.58868
gyro,1560395052979.395996,0,-0.00174533,0
accel,1560395053114.453613,-0.0686466,-9.80665,1.6279
gyro,1560395052984.022217,-0.00174533,0.00349066,0
accel,1560395053117.040283,-0.0490332,-9.84588,1.60829
gyro,1560395052988.788574,-0.00349066,0.00174533,0.00349066
accel,1560395053121.693115,-0.0686466,-9.84588,1.60829
gyro,1560395052995.107422,0,0,0.00174533
accel,1560395053127.096436,-0.0490332,-9.80665,1.58868
gyro,1560395053000.696777,0,0,0
accel,1560395053130.999512,-0.0294199,-9.84588,1.58868
gyro,1560395053007.601562,0.00174533,-0.00174533,-0
accel,1560395053136.720947,-0.0686466,-9.84588,1.58868
gyro,1560395053012.270996,0,0,0.00349066
accel,1560395053139.550781,-0.0490332,-9.80665,1.56906
gyro,1560395053015.595947,-0.00349066,0.00174533,-0.00174533
accel,1560395053142.744629,-0.0686466,-9.80665,1.58868
gyro,1560395053020.491455,-0.00174533,0.00174533,0.00174533
accel,1560395053146.974609,-0.0490332,-9.86549,1.58868
gyro,1560395053024.805176,0,0.00174533,-0.00174533
accel,1560395053149.335205,-0.0490332,-9.78704,1.54945
gyro,1560395053028.625244,0,0.00349066,0
accel,1560395053152.305664,-0.0686466,-9.82626,1.56906
gyro,1560395053032.860107,0,0,0
accel,1560395053156.075684,-0.0686466,-9.78704,1.58868
gyro,1560395053038.445557,-0.00174533,0.00349066,-0.00174533
accel,1560395053160.506592,-0.0294199,-9.80665,1.58868
gyro,1560395053044.942871,0.00349066,0,0
accel,1560395053166.481201,-0.0490332,-9.82626,1.58868
gyro,1560395053049.956787,0,0.00174533,0
accel,1560395053169.790039,-0.0882598,-9.82626,1.54945
gyro,1560395053055.761475,0,0,0
accel,1560395053175.139160,-0.0686466,-9.80665,1.58868
gyro,1560395053061.593262,0,0,0
accel,1560395053178.434814,-0.0490332,-9.82626,1.56906
gyro,1560395053065.260498,-0.00174533,0.00523599,0
accel,1560395053181.784424,-0.0490332,-9.82626,1.58868
gyro,1560395053069.622559,-0.00523599,0.00349066,0
accel,1560395053185.020752,-0.0686466,-9.80665,1.58868
gyro,1560395053074.747314,0,0,0
accel,1560395053190.101074,-0.0882598,-9.80665,1.60829
gyro,1560395053080.430420,-0.00523599,0.00349066,0
accel,1560395053194.071533,-0.0490332,-9.80665,1.56906
gyro,1560395053085.021484,0,0,0
accel,1560395053197.655029,-0.0294199,-9.8851,1.54945
gyro,1560395053089.730225,0,0,0.00174533
accel,1560395053201.775635,-0.0686466,-9.80665,1.58868
gyro,1560395053096.133789,0,0,0.00174533
accel,1560395053206.986328,-0.0686466,-9.76742,1.56906
gyro,1560395053101.915771,-0.00349066,0.00174533,0
accel,1560395053211.288086,-0.0490332,-9.82626,1.60829
gyro,1560395053106.191162,0,0,0.00174533
accel,1560395053214.318359,-0.0686466,-9.82626,1.58868
gyro,1560395053111.201416,0,0,0
accel,1560395053218.456543,-0.0490332,-9.80665,1.60829
gyro,1560395053116.673340,0,-0.00174533,0
accel,1560395053223.161621,-0.0882598,-9.80665,1.54945
gyro,1560395053121.782227,0,0,0
accel,1560395053226.227539,-0.0490332,-9.82626,1.60829
gyro,1560395053125.411377,-0.00523599,0.00174533,-0.00174533
accel,1560395053229.300293,-0.0686466,-9.84588,1.58868
gyro,1560395053129.507080,-0,-0.00174533,0.00174533
accel,1560395053232.984375,-0.0490332,-9.80665,1.56906
gyro,1560395053134.981689,-0.00174533,-0.00349066,-0.00349066
accel,1560395053236.951904,-0.0882598,-9.80665,1.58868
gyro,1560395053139.558105,0,0,0
accel,1560395053240.516846,-0.0294199,-9.84588,1.58868
gyro,1560395053143.278809,-0.00349066,-0.00174533,0
accel,1560395053243.177002,-0.0294199,-9.82626,1.58868
gyro,1560395053148.428223,0,0,0
accel,1560395053247.925293,-0.0686466,-9.82626,1.58868
gyro,1560395053154.379883,0,0,0.00349066
accel,1560395053252.964844,-0.0686466,-9.80665,1.60829
gyro,1560395053159.640869,0,-0.00174533,0
accel,1560395053255.895020,-0.0294199,-9.80665,1.6279
gyro,1560395053163.900635,0.00174533,0,0
accel,1560395053260.415771,-0.0294199,-9.80665,1.58868
gyro,1560395053169.649170,0,0.00349066,0
accel,1560395053265.403320,-0.0490332,-9.80665,1.64752
gyro,1560395053176.408936,0,0,0
accel,1560395053270.448975,-0.0686466,-9.78704,1.56906
gyro,1560395053181.620605,-0.00174533,0,0
accel,1560395053273.551758,-0.0490332,-9.82626,1.56906
gyro,1560395053184.825439,0,0,0
accel,1560395053277.715820,-0.0294199,-9.84588,1.56906
gyro,1560395053190.226562,-0.00174533,0,-0.00174533
accel,1560395053280.938232,-0.0294199,-9.84588,1.6279
gyro,1560395053195.552002,0,0.00174533,0
accel,1560395053285.530273,-0.0686466,-9.82626,1.60829
gyro,1560395053199.721436,0,0.00349066,0
accel,1560395053287.666504,-0.0686466,-9.80665,1.56906
gyro,1560395053203.419189,-0.00349066,0,-0.00174533
accel,1560395053291.136475,-0.0490332,-9.82626,1.52984
gyro,1560395053208.061279,-0.00174533,0.00174533,0
accel,1560395053295.159912,-0.0686466,-9.80665,1.60829
gyro,1560395053214.170898,-0.00349066,0,-0.00174533
accel,1560395053300.063965,-0.0490332,-9.82626,1.58868
gyro,1560395053219.757568,0,0.00523599,0.00174533
accel,1560395053303.730469,-0.0686466,-9.82626,1.60829
gyro,1560395053223.422119,-0.00174533,0.00349066,-0.00174533
accel,1560395053308.233154,-0.0686466,-9.82626,1.58868
gyro,1560395053229.483398,0,0,0
accel,1560395053311.575195,-0.0490332,-9.80665,1.60829
gyro,1560395053234.443604,0,0.00174533,0
accel,1560395053316.206787,-0.0686466,-9.78704,1.58868
gyro,1560395053238.901611,-0.00174533,0.00349066,0
accel,1560395053319.104004,-0.0686466,-9.80665,1.52984
gyro,1560395053243.215332,0,0,0
accel,1560395053322.686768,-0.0490332,-9.82626,1.56906
gyro,1560395053248.124023,-0.00349066,0.00349066,-0.00174533
accel,1560395053327.213867,-0.0490332,-9.84588,1.56906
gyro,1560395053253.746582,0,0,0.00174533
accel,1560395053330.838867,-0.0686466,-9.78704,1.54945
gyro,1560395053258.524658,0,0.00523599,0
accel,1560395053335.032227,-0.0882598,-9.80665,1.58868
gyro,1560395053264.248535,0,0,0.00174533
accel,1560395053339.686768,-0.0490332,-9.80665,1.56906
gyro,1560395053270.114502,-0.00174533,0.00174533,0
accel,1560395053343.884521,-0.0490332,-9.84588,1.60829
gyro,1560395053274.859863,0,0,0.00349066
accel,1560395053349.517578,-0.0686466,-9.82626,1.6279
gyro,1560395053281.747070,0,0,0
accel,1560395053354.127686,-0.0490332,-9.78704,1.60829
gyro,1560395053287.640381,0,0.00349066,0
accel,1560395053359.064941,-0.0686466,-9.82626,1.56906
gyro,1560395053293.834961,-0.00174533,0,0
accel,1560395053362.502441,-0.0686466,-9.82626,1.54945
gyro,1560395053295.925537,0,0,0
accel,1560395053364.152344,-0.0490332,-9.80665,1.56906
gyro,1560395053299.305908,0,0,-0.00174533
accel,1560395053367.099365,-0.0686466,-9.78704,1.60829
gyro,1560395053303.740479,-0.00174533,0.00349066,0
accel,1560395053370.902100,-0.0490332,-9.80665,1.58868
gyro,1560395053308.430664,-0.00349066,0.00349066,-0.00349066
accel,1560395053373.343994,-0.0686466,-9.84588,1.60829
